id,label
137,0.999945
3779,0.000028
6124,0.000781
5259,0.077808
9343,0.981838
11142,0.009307
11298,0.002381
3995,0.019564
5598,0.063224
2691,0.994606
4517,0.006402
4971,0.999990
4102,0.999573
8717,0.000791
4121,0.916098
5271,0.998418
9409,0.999988
5763,0.006815
12298,0.964739
10920,0.998275
7664,0.968115
1248,0.924808
8555,0.000621
2564,0.006847
749,0.015080
1791,0.996758
11977,0.830479
2970,0.004167
8445,0.997391
4248,0.998370
8051,0.998654
6735,0.888103
11818,0.087984
3304,0.869632
1107,0.003813
1604,0.000576
4490,0.112531
4728,0.023383
4686,0.000126
1156,0.000923
7113,0.000124
8779,0.977798
2827,0.997583
1757,0.020345
9770,0.689318
9758,1.000000
1138,0.001160
7430,0.972750
6275,0.000221
11123,0.988766
8863,0.998746
12127,0.017233
2994,0.003641
12230,0.888924
5770,0.027038
4230,0.996224
1290,0.998379
8191,0.958426
4944,0.006443
3968,0.997390
11271,0.005946
2613,0.973079
2554,0.000712
10084,0.999899
2366,1.000000
12388,0.020288
10347,0.159465
5881,0.986762
4357,0.979368
1075,0.967012
5325,0.002095
7212,0.125400
3094,0.999689
2733,0.001885
3921,0.999940
3248,0.983804
4725,0.024713
7476,0.080997
6613,0.002186
11536,0.983337
624,0.005236
12125,0.138215
1608,0.000163
9412,0.006329
9795,0.000075
1844,0.008600
4845,0.051257
4020,0.026084
5300,0.038578
7251,0.999678
11393,0.009856
6993,0.294495
7197,0.000065
9856,0.041996
1396,0.015123
1142,0.000000
288,0.001678
6415,0.985106
3232,0.000408
10728,0.063047
1207,0.990993
5301,0.714376
4348,0.019990
10764,0.000801
6745,0.968126
12184,0.994468
5579,0.000229
5097,0.000355
5632,0.003866
5120,0.998784
10540,0.815023
11481,0.000217
674,0.000957
1157,0.953994
1110,0.004543
5124,0.000767
6825,0.979911
6540,0.999516
1025,0.000374
2841,0.000921
3502,0.000849
11534,0.013972
11635,0.997989
1925,0.999420
2514,0.958948
9354,0.992559
4306,0.031782
1381,0.995303
8638,0.960286
8971,0.333698
10947,0.000118
7667,0.969854
5292,0.997788
9282,0.999654
72,0.999516
11145,0.998308
2103,0.826080
8378,0.969276
12226,0.999027
5212,0.915189
7160,0.017154
8295,0.000090
11465,0.021215
9016,0.179943
2012,0.001340
4048,0.004771
12037,0.825404
2986,0.048566
4364,0.005469
5383,0.997442
981,0.999428
10650,0.000262
1502,0.005357
2337,0.008192
11579,0.995863
11249,0.999775
10172,0.997780
10181,0.988662
3858,0.999243
1175,0.931927
9425,0.013953
11398,0.999575
8222,0.002524
6382,0.003282
11633,0.022528
6157,0.974447
6624,0.001892
11885,0.001211
7190,0.988127
7198,0.999430
9709,0.569221
11686,0.193109
9419,0.999764
7690,0.000018
11897,0.999818
12399,0.004703
4600,0.010568
8233,0.022932
5999,0.998038
11828,0.997498
7413,0.995239
8162,0.999884
5792,0.010612
11852,0.999929
6873,0.000604
3456,0.003262
9786,0.962251
5254,0.078946
9927,0.000706
6821,0.001162
1126,0.068705
2498,0.996158
2829,0.278311
5768,0.905742
7225,0.516335
6713,0.000420
2628,0.987218
731,0.932331
12083,0.034375
10471,0.033253
3523,0.985254
8074,0.902150
8782,0.019665
4085,0.008529
10217,0.759936
179,0.221872
2052,0.865734
1793,0.048739
5344,0.924472
2416,0.986518
4772,0.999174
12043,0.004871
6648,0.967073
5652,0.000556
8125,0.013604
6591,0.985473
1256,0.016096
319,0.999596
6248,0.941433
3123,0.003194
822,0.002977
1590,0.995471
11601,0.751029
11269,0.999905
1042,0.260346
2237,0.079276
11109,0.000679
8646,0.999682
11826,0.369146
1709,0.004083
8987,0.795056
10850,0.011596
7935,0.993185
9846,0.001222
4645,0.000725
11128,0.974955
2065,0.952145
8972,0.009624
10902,0.996977
546,0.023502
5712,0.046617
8102,0.996174
8606,0.032001
189,0.038427
2775,0.922781
2067,0.969796
6847,0.999721
9395,0.029104
11290,0.995710
3593,0.999803
719,0.977025
825,0.002118
6544,0.981551
5188,0.994449
4594,0.990375
7805,0.006151
4334,0.950128
757,0.998928
10316,0.987237
9082,0.277178
10221,0.838539
6400,0.983799
10886,0.000527
1389,0.999436
3098,0.000786
6316,0.000822
11910,0.999000
11514,0.721990
11262,0.999699
5675,0.979904
1954,0.997936
4656,0.945076
11228,0.199189
7341,0.972581
11670,0.988741
10023,0.996904
10127,0.991249
11193,0.991852
9066,0.993344
6814,0.995441
8175,0.008689
7798,0.999559
10781,0.221295
6872,0.988869
2075,0.001135
405,0.961479
1483,0.997916
11794,0.107490
3510,0.007409
1610,0.997507
11263,0.002604
4299,0.988849
11687,0.006207
5331,0.995016
8702,0.921139
10131,0.947788
6527,0.815762
7999,0.999857
3131,0.023687
7422,0.838653
11479,0.010693
4873,0.996271
2100,0.001011
1295,0.002494
4893,0.040833
5655,0.999462
8484,0.027453
607,0.527815
423,0.999758
8261,0.001154
4732,0.965067
6422,0.989751
411,0.971835
5348,0.993152
8498,0.001197
1612,0.998766
2593,0.042356
5104,0.001807
578,0.004327
5207,0.002997
11527,0.999983
907,0.970887
4886,0.000145
8147,0.945141
11085,0.978247
9749,0.999976
6461,0.580902
10686,0.024139
4836,0.929023
5236,0.998814
12283,0.065117
1531,0.999896
5832,0.007519
827,0.000342
525,0.003840
5021,0.991471
7149,0.900949
1690,0.993858
8889,0.996096
10461,0.002844
9410,0.999989
4489,0.026030
12467,0.068630
1386,0.981966
1928,0.961934
2080,0.978844
7290,0.051948
10800,0.186765
230,0.017787
9466,0.010869
2731,0.051074
12076,0.978903
10110,0.981557
4368,0.012196
446,0.995964
9359,0.074051
959,0.005862
273,0.486617
161,0.004440
1553,0.999743
10448,0.999980
9584,0.998095
20,0.003116
6878,0.000894
408,0.004089
11090,0.986384
733,0.001718
9436,0.983942
8127,0.950436
10610,1.000000
4608,0.000178
7257,0.899803
1414,0.970004
4062,0.967421
5930,0.993632
5191,0.996101
1122,0.998562
5038,0.000661
1862,0.001235
11976,0.001271
10007,0.002300
2922,0.092108
5176,0.999906
3432,0.998167
292,0.959693
12210,0.027640
5950,0.034015
8937,0.008205
1233,0.001906
3775,0.980827
9353,0.326297
5548,0.999324
336,0.127392
11010,0.853293
3623,0.977838
5965,0.996262
1919,0.613169
7874,0.904837
7315,0.997986
4674,0.999995
11650,0.998604
8117,0.841326
2399,0.000499
679,0.948301
3816,0.998400
795,0.003235
887,0.999786
531,0.769343
4013,0.024401
8441,0.820629
5186,0.000823
7910,0.065695
2112,0.000053
9946,0.825272
5470,0.957697
8640,0.008796
10537,0.848784
11387,0.998938
7812,0.986025
2287,0.001218
4192,0.999613
11592,0.000204
3344,0.993710
2056,0.997047
8801,0.633253
2761,0.894855
10115,0.003230
748,0.020971
4498,0.867691
12160,0.992166
7946,0.990791
667,0.999079
7401,0.000515
5105,0.016484
6362,0.036017
11451,0.951629
8037,0.985257
3655,0.999637
8894,0.001264
649,0.483359
8395,0.942669
7693,0.000613
10832,0.829076
3767,0.030327
6263,0.002171
3040,0.006375
3338,0.980559
7218,0.919452
6418,0.001022
6521,0.001574
2097,0.036156
6188,0.999919
8207,0.999732
1367,0.162219
1313,0.003414
1532,0.001548
11919,0.000001
512,0.000340
879,0.906988
1572,0.999808
8420,0.021721
6193,0.998288
6419,0.000089
5704,0.017577
1619,0.924025
9146,0.001197
6313,0.911453
6939,0.002218
925,0.000052
555,0.996323
5466,0.048023
10983,0.999973
12400,0.986900
5479,0.999999
8541,0.999697
11491,0.040433
6800,0.820183
10349,0.954440
7381,0.000767
5773,0.003757
10918,0.005592
8578,0.607576
1049,0.000901
4750,0.998083
3196,0.999588
6486,0.030982
7175,0.004910
7219,0.997862
11089,0.997409
7577,0.862395
11589,0.775671
9325,0.006261
4946,0.990746
10690,0.003578
7770,0.241984
10061,0.003581
10940,0.981470
9505,0.995343
8301,0.999472
2058,0.132881
308,0.002411
12149,0.999970
8319,0.985544
5722,0.289276
11464,0.993673
1218,0.007563
7624,0.006853
5804,0.967726
8393,0.012133
8013,0.017598
4149,0.001701
2809,0.004345
5613,0.997440
635,0.597276
9518,0.013325
1374,0.023617
730,0.999585
5926,0.000888
11526,0.999614
11182,0.998704
1533,0.000359
12181,0.045722
2070,0.905505
6247,0.001733
12256,0.987693
9611,0.146042
8134,0.982739
8636,0.999966
8373,0.000452
10418,0.002058
7234,0.449401
436,0.581743
6139,0.909894
8620,0.968376
1768,0.906885
9711,0.000088
4573,0.975425
12123,0.006612
351,0.000321
3067,0.005396
2769,0.003719
8504,0.004537
11486,0.997561
5755,0.429883
8086,0.999254
10721,0.000788
11135,0.002516
8576,0.000874
6027,0.987540
771,0.000220
9683,0.001711
324,0.000818
5277,0.983231
1668,0.008946
1083,0.997484
7395,0.848572
11412,0.999397
9015,0.031674
9954,0.988857
12468,0.021696
10750,0.961240
5026,0.006021
361,0.886251
2132,0.025906
1950,0.998843
3696,0.003336
5386,0.000800
656,0.982377
3046,0.000887
9916,0.996809
3613,0.999806
1696,0.999994
569,0.435869
6295,0.982776
6732,0.999654
30,0.977456
562,0.001672
8712,0.987634
5513,0.998053
10697,0.999972
7599,0.925975
3537,0.731254
4654,0.998742
5994,0.001158
3075,0.999900
12392,0.930168
10797,0.062087
2326,0.247131
8514,0.005561
11902,0.977724
1440,0.087536
1172,0.986739
3405,0.002368
9929,0.020894
2352,0.003376
9117,0.924353
10435,0.006324
2079,0.011391
10766,0.999830
254,0.025286
6741,0.995383
10636,0.950240
3742,0.990273
11961,0.533336
1713,0.000429
10065,0.007002
3495,0.374884
2510,0.886105
3036,0.000539
2969,0.891910
5486,0.006319
3425,0.998490
11725,0.978065
4082,0.989845
7864,0.989454
369,0.997709
611,0.049156
7866,0.005581
11424,0.001301
10171,0.005813
8506,0.001141
5928,0.999742
452,0.189679
222,0.998052
3851,0.029451
10337,0.197308
61,0.016661
7909,0.982023
4985,0.878709
2373,0.984608
3957,0.003728
29,0.934091
403,0.973563
4254,0.000449
4244,0.531458
5082,0.005532
5092,0.979447
1461,0.001325
1639,0.681415
9386,0.665558
11043,0.999650
4451,0.960627
4175,0.998973
1474,0.006646
1232,0.999670
6210,0.015720
9388,0.994026
5945,0.001785
11701,0.005348
7259,0.989794
4167,0.008314
10904,0.990175
12112,0.988847
5175,0.834656
8354,0.014985
5891,0.008892
2357,0.996631
4374,0.001560
12207,0.975246
875,0.000308
3372,0.986934
8460,0.649845
7309,0.997975
10571,0.999968
3296,0.001087
7733,0.003290
1146,0.832547
2448,0.777765
6259,0.001950
3313,0.004201
659,0.069570
6172,0.000273
12162,0.000573
515,0.986329
6327,0.999732
12358,0.003399
9699,0.993608
2181,0.680744
10004,0.427341
8756,0.994755
10711,0.001815
4358,0.983313
7978,0.001493
6364,0.006262
4614,0.114368
3737,0.001749
11924,0.000896
2699,0.000500
5653,0.945588
4133,0.000402
5744,0.001631
12126,0.869770
11991,0.041345
835,0.999876
5279,0.714178
10738,0.968257
11893,0.038453
11004,0.002991
10741,0.110901
6401,0.013714
11931,0.035237
3305,0.019403
3057,0.995771
11156,0.000750
9532,0.003341
10324,0.969599
3055,0.692086
2786,0.172196
3974,0.690433
2589,0.986752
9935,0.988129
1508,0.997309
12265,0.058750
7128,0.011799
10276,0.008566
9063,0.965513
2600,0.681150
10829,0.995716
10403,0.999706
4054,0.985072
9561,0.050359
10703,0.161611
8065,0.950934
7023,0.001141
12324,0.111978
9636,0.001604
2520,0.991271
11473,0.999963
9542,0.001686
3892,0.008533
10096,0.999855
12031,0.056507
4340,0.917139
8766,0.000593
10400,0.999990
1309,0.036495
2425,0.001279
4131,0.958460
1905,0.965506
7890,0.003954
6726,0.001243
6530,0.835985
1329,0.982147
12421,0.861700
9191,0.997566
9160,0.001528
7970,0.000386
855,0.003445
2988,0.999808
7240,0.008338
5273,0.795850
10137,0.004770
2053,0.048479
12346,0.142382
10281,0.999999
12064,0.999128
382,0.005348
6250,0.003199
6506,0.996633
4716,0.007423
8054,0.998753
2419,0.003248
701,0.014636
11588,0.001130
5520,0.997213
5387,0.003867
1773,0.978686
12463,0.985702
11889,0.004228
11253,0.999069
8590,0.999646
3413,0.985938
3989,0.953365
11559,0.003158
6772,0.941646
882,0.999402
9022,0.999299
12175,0.996309
6112,0.188181
11155,0.998414
362,0.032552
9914,0.284075
7357,0.007428
3106,0.000553
12386,0.998998
6180,0.977042
6789,0.000493
2873,0.000017
9772,0.994729
12119,0.005113
224,0.001523
1596,0.231493
3174,0.003958
1082,0.999616
5734,0.000231
8490,0.231735
5297,0.000220
3938,0.013635
528,0.996459
4634,0.008423
12048,0.999989
6390,0.015311
6318,0.997626
12104,0.003328
9018,0.923516
9021,0.999955
3273,0.925952
11832,0.683731
2817,0.000565
3097,0.002532
608,0.738894
10876,0.993676
12344,0.005024
4744,0.982336
7703,0.001362
4958,0.011741
8713,0.999891
6233,0.002212
11882,0.992967
11354,0.002511
10937,0.997765
5893,0.925526
1443,0.955063
9694,0.933451
9559,0.938683
4154,0.004572
11396,0.004675
7606,0.998026
4987,0.001466
6549,0.961638
9874,0.007957
2976,0.075261
10653,0.001760
3286,0.000341
9347,0.999709
11979,0.998625
4260,0.999189
5597,0.070480
8321,0.999942
9769,0.944615
11350,0.022853
3228,0.013541
2332,0.003345
7184,0.003124
7110,0.806765
3457,0.017865
10159,0.956122
3934,0.019853
10290,0.894378
9864,0.000178
6087,0.986510
3958,0.000852
4929,0.999997
3981,0.982125
10032,0.146270
8564,0.993295
11167,0.196388
5063,0.866631
4492,0.972718
7344,0.959898
5324,0.369564
4648,0.002243
2560,0.999866
2335,0.000932
9899,0.009019
2876,0.983168
8685,0.001113
11760,0.995309
1720,0.909586
7295,0.144139
5561,0.990641
5249,0.370871
3748,0.244661
11268,0.372237
6405,0.003254
2763,0.999345
10413,0.000606
5474,0.000697
8018,0.972685
10152,0.001724
7331,0.537539
6805,0.060589
11565,0.002991
10016,0.052734
11320,0.923045
4182,0.007378
1511,0.007128
7926,0.001185
2568,0.995011
9273,0.986310
2104,0.938244
9398,0.938806
8884,0.999734
1238,0.990279
3710,0.950913
11055,0.157583
9805,0.000951
977,0.112948
12212,0.000011
397,0.997976
8820,0.000526
10944,0.004693
10988,0.026978
294,0.054652
7790,0.970709
7448,0.999983
7581,0.007039
3229,0.973728
932,0.002105
2494,0.998439
650,0.999901
7425,0.003503
746,0.955367
5369,0.993553
9339,0.048528
1852,0.017473
6861,0.700992
11229,0.998115
12351,0.084213
2901,0.001529
10404,0.004574
2655,0.000146
12355,0.039483
1196,0.033328
1558,0.000180
1294,0.975377
12427,0.991168
5074,0.001780
2983,0.000000
2956,0.998002
3641,0.999649
1660,0.939319
4863,0.008440
2692,0.958551
10310,0.934131
6900,0.000257
4293,0.015517
1192,0.008658
5009,0.000375
4399,0.083309
10587,0.994889
9557,0.807558
9238,0.984834
3798,0.005461
5053,0.001255
11349,0.755263
5941,0.108939
4678,0.005827
12072,0.089955
211,0.994019
6015,0.016879
12263,0.999993
151,0.376187
11975,0.907332
4362,0.999987
805,0.936260
6137,0.972809
3483,0.092935
8582,0.001196
1471,0.999925
259,0.000679
8585,0.017933
4465,0.996837
1352,0.013599
135,0.000619
7844,0.027596
7201,0.008860
7580,0.988522
2877,0.945807
12209,0.002852
5747,0.538934
9792,0.003001
2452,0.979788
10210,0.005079
5029,0.076552
5040,0.997521
6205,0.070683
10360,0.006451
668,0.918493
9985,0.932979
5757,0.005460
249,0.020784
2160,0.913426
11492,0.022287
8182,0.981239
2023,0.315737
2512,0.004939
6909,0.368884
2678,0.965506
7103,0.003536
8042,0.006629
8915,0.875637
10791,0.004687
9632,0.002658
7483,0.013479
5697,0.998360
2896,0.000120
2736,0.001915
4694,0.000636
8867,0.091113
6639,0.005888
4928,0.000820
354,0.906994
9777,0.999914
2781,0.106247
1522,0.000217
11590,0.033988
1549,0.995064
3220,0.002650
1918,0.000346
12397,0.001593
58,0.001166
615,0.089318
5696,0.470711
5455,0.990876
11925,0.006713
5745,0.001777
3288,0.995352
698,0.000100
9254,0.957961
9408,0.001471
9950,0.002455
1650,0.030472
4436,0.999291
4707,0.874011
12500,0.012822
629,0.933853
9384,0.002208
5418,0.917674
4848,0.001191
8357,0.553040
10919,0.974276
705,0.956284
699,0.000577
12281,0.984492
6924,0.003108
11363,0.999887
2883,0.063401
2384,0.724621
10848,0.995079
11673,0.999781
4416,0.871437
6069,0.980810
8475,0.007659
5110,0.005358
3797,0.580233
12322,0.967220
2670,0.004259
2717,0.993563
5867,0.004719
6459,0.002954
9999,0.006798
7569,0.578662
11800,0.136880
7534,0.986076
5583,0.002522
138,0.105367
4093,0.001642
9778,0.999773
7905,0.019296
52,0.002792
4941,0.965461
3431,0.106210
2674,0.016111
10089,0.015970
116,0.000944
8096,0.999517
4021,0.961330
2068,0.021952
721,0.050111
3581,0.080357
8141,0.022982
11969,0.997274
5754,0.013468
1017,0.004543
4864,0.067587
5510,0.617233
2001,0.986639
4349,0.937546
4792,0.976422
8571,0.032871
5234,0.974017
4036,0.950811
8705,0.009243
10323,0.944614
4683,0.000057
7345,0.000175
10663,0.994213
2248,0.101684
6407,0.004451
11399,0.999719
9279,0.919569
1444,0.910170
2605,0.947874
10938,0.014074
9203,0.000903
725,0.999984
12405,0.002709
5896,0.015365
12041,0.347597
5001,0.038574
2229,0.987351
3462,0.000535
4178,0.992352
1944,0.010995
6543,0.268960
2595,0.056037
1537,0.998608
4398,0.004148
10313,0.963098
5707,0.257437
5838,0.001085
10863,0.993508
3864,0.199699
6893,0.000840
3703,0.009730
181,0.999983
7908,0.657772
9376,0.000448
2131,0.000165
2281,0.997399
5546,0.960659
4932,0.002438
10175,0.030743
7311,0.011464
10543,0.004984
6750,0.023985
10317,0.999998
2220,0.989298
5657,0.007763
7193,0.521324
9926,0.959999
7167,0.000272
8436,0.005563
4833,0.006324
9079,0.005233
1979,0.999023
9458,0.999984
5680,0.999947
7598,0.004595
7080,0.528564
1685,0.921296
9457,0.041734
7645,0.902687
442,0.000365
11251,0.939142
8253,0.012617
51,0.000397
1913,0.019405
5501,0.995593
10671,0.001733
10488,0.972686
8087,0.241456
12012,0.998071
9092,0.089959
2157,0.999380
8986,0.549359
12304,0.999795
8509,0.115837
11956,0.891721
2066,0.000404
10742,0.925478
6452,0.000464
774,0.034609
3240,0.702619
5566,0.000857
8777,0.000330
6014,0.015215
4666,0.976397
10057,0.027723
5333,0.137860
5170,0.011216
5665,0.999989
7564,0.941930
11674,0.605305
11855,0.997879
3534,0.060580
12017,0.999409
1932,0.968097
9517,0.001237
9266,0.959191
7283,0.966480
4207,0.005143
8882,0.993644
6245,0.997893
2329,0.000448
8551,0.978856
6325,0.001711
123,0.006459
9651,0.999944
385,0.993155
898,0.000360
8038,0.000063
7941,0.834143
7802,0.000106
9785,0.994544
8494,0.000084
4939,0.997297
1240,0.000424
10074,0.005151
11201,0.999628
156,0.001951
6465,0.002509
10831,0.964783
5380,0.999960
1058,0.982290
10822,0.023825
2709,0.999001
5777,0.997457
40,0.014781
11160,0.000717
3151,0.998322
7867,0.000101
4185,0.000150
9551,0.913828
8870,0.991864
240,0.988064
5552,0.000477
12305,0.605886
8618,0.032799
8912,0.000266
3836,0.900163
766,0.985688
11802,0.941040
9456,0.997003
1992,0.001493
660,0.002232
2483,0.901071
9361,0.991406
2782,0.000805
11,0.000470
9838,0.003398
10408,0.002675
6553,0.011816
1711,0.921573
9,0.006786
6920,0.604925
12146,0.997419
9139,0.999207
10865,0.000175
6715,0.994598
3928,0.923852
9563,0.994019
293,0.963861
1815,0.014718
11267,0.203946
12239,0.030198
10136,0.986735
9201,0.013145
12367,0.975620
9251,0.000319
9488,0.992926
8030,0.000893
3269,0.972447
11789,0.990344
1737,0.962083
1179,0.979972
11241,0.967171
11529,0.001862
1368,0.028757
1131,0.955944
3848,0.013765
3170,0.986814
8786,0.948820
7383,0.098482
10318,0.001910
9538,0.002502
12446,0.002248
7555,0.986281
6876,0.901566
911,0.005554
1574,0.989886
4317,0.998589
7210,0.000513
7350,0.995933
7325,0.001834
11335,0.996058
7419,0.000463
3900,0.001817
8909,0.000999
3357,0.998977
5288,0.997290
3669,0.905532
4462,0.008241
152,0.041018
3300,0.001116
2686,0.004202
4242,0.999998
9103,0.000804
3589,0.022827
7655,0.014225
3345,0.754296
11092,0.998825
4761,0.002985
3706,0.997723
11662,0.000228
2259,0.917555
5163,0.896233
9365,0.985482
10864,0.074069
6781,0.002927
1499,0.015337
11663,0.999999
1915,0.982187
1149,0.996658
9188,0.995133
2262,0.305571
7835,0.825806
6136,0.077428
2277,0.060501
4000,0.000660
6284,0.995282
2025,0.005766
7405,0.003265
2918,0.115938
1688,0.330073
9049,0.000585
12432,0.999473
10538,0.020471
1981,0.983668
11074,0.001333
5283,0.248016
9154,0.007178
3101,0.999956
2740,0.989403
7373,0.017853
4083,0.990864
6902,0.991878
5658,0.999977
10164,0.739710
9918,0.990854
5169,0.002233
6019,0.989474
8819,0.988581
8608,0.000023
8291,0.954569
1703,0.944294
11094,0.004794
12005,0.994939
1772,0.015939
6428,0.999963
5671,0.030047
1875,0.007212
8980,0.435785
11030,0.997881
6796,0.021737
2476,0.993470
5458,0.958526
474,0.055285
139,0.650754
7752,0.998818
11379,0.981862
6337,0.047738
9130,0.004486
3632,0.860147
5241,0.985163
6358,0.002737
6622,0.989116
5808,0.972481
11037,0.997922
6503,0.999890
8286,0.983531
6977,0.008311
8627,0.003981
9665,0.000033
12232,0.923576
4323,0.062170
11793,0.061369
9830,0.976122
11316,0.999688
967,0.000056
6383,0.002750
6921,0.013361
10573,0.001250
11766,0.989491
5788,0.009386
2565,0.369227
9887,0.999980
3494,0.946986
5558,0.954299
3663,0.032252
10578,0.995576
10406,0.957634
3634,0.999675
380,0.321521
5997,0.990732
1200,0.968270
8611,0.988144
398,0.017830
11694,0.891578
1387,0.999390
10082,0.013619
4042,0.979175
9947,0.999956
3352,0.000059
1894,0.001847
12345,0.000218
6769,0.006776
5480,0.016705
2374,0.997019
9921,0.999650
8252,0.010152
2391,0.991814
3832,0.015265
3785,0.973009
6397,0.981081
8976,0.996399
9027,0.947494
3647,0.011003
1623,0.000185
11740,0.999960
8337,0.999486
1743,0.961654
3231,0.016609
8453,0.001322
172,0.846204
1747,0.128067
4226,0.000245
5542,0.001832
7640,0.002146
2672,0.000084
5065,0.001389
1520,0.008235
5178,0.011499
11581,0.042995
3622,0.002714
10190,0.999757
3680,0.992396
4395,0.007684
4181,0.003487
7979,0.005470
11784,0.737162
4957,0.000685
10100,0.935809
3157,0.997824
5240,0.009093
7252,0.997787
5717,0.960066
6580,0.999403
6757,0.997482
8048,0.343541
8304,0.992459
8234,0.933855
9155,0.998182
3475,0.000716
8255,0.980292
10855,0.996129
9755,0.003206
9635,0.004568
7575,0.537300
2836,0.018666
8352,0.000448
287,0.000453
1593,0.123249
7823,0.999820
8999,0.009568
4296,0.001924
195,0.998273
3520,0.965033
3420,0.999933
1441,0.000012
8285,0.872194
10593,0.973924
10119,0.698159
12398,0.007128
8574,0.001056
8927,0.998753
4582,0.000967
7784,0.000890
7411,0.022374
9740,0.964397
772,0.026970
5490,0.999009
8478,0.998837
1779,0.001086
12477,0.999881
3380,0.998051
708,0.998945
11598,0.928152
3368,0.009340
10959,0.735265
9885,0.975256
6669,0.002126
5174,0.027728
1168,0.223047
1370,0.001847
1547,0.930989
5620,0.999564
2942,0.000222
6062,0.042158
5338,0.000223
1898,0.000076
6468,0.225304
2356,0.087481
8057,0.840972
9059,0.976889
6570,0.000608
11634,0.002822
1045,0.007070
2865,0.007054
4912,0.974914
8500,0.006124
7527,0.030609
1820,0.003190
9848,0.000162
4050,0.985658
5892,0.999928
7662,0.999675
11840,0.998663
10147,0.991836
4443,0.943678
9202,0.993103
2111,0.998759
9751,0.999894
5618,0.988357
704,0.020334
11929,0.974842
12410,0.001049
7445,0.997170
6329,0.000678
6016,0.999997
9397,0.922771
6784,0.000329
10389,0.000151
5574,0.886256
1781,0.988743
2401,0.004853
502,0.000048
7217,0.001255
497,0.015736
3719,0.999864
1041,0.004410
3700,0.006073
7406,0.987960
4100,0.002740
50,0.007180
11997,0.969766
7001,0.947343
2947,0.000419
10130,0.015340
12275,0.995470
7474,0.118232
8469,0.000532
3809,0.981184
11322,0.993299
2108,0.005551
1467,0.004355
864,0.987442
2632,0.000305
10680,0.963069
7779,0.005423
9243,0.000304
8010,0.832686
3121,0.007763
1004,0.999854
11726,0.001303
8228,0.999047
11942,0.000024
4356,0.056892
11303,0.886114
4407,0.995598
10532,0.355390
8525,0.004227
8259,0.959552
1150,0.045244
5813,0.778005
11140,0.999928
903,0.995583
2176,0.795932
4090,0.944129
2147,0.019973
9649,0.982196
9036,0.999605
9974,0.000251
7019,0.002241
11505,0.005091
9788,0.910553
4579,0.029002
1873,0.840209
4541,0.983918
3104,0.342133
6912,0.996523
11854,0.001255
2507,1.000000
1840,0.994021
8154,0.001262
10377,0.003207
7335,0.003883
2350,0.999719
11571,0.995612
7468,0.999962
9618,0.995889
1080,0.999980
5020,0.164538
10529,0.002749
6822,0.969579
3979,0.990083
5909,0.028154
9721,0.001837
459,0.990263
5155,0.999976
4225,0.193107
9687,0.996138
7174,0.004292
9476,0.375865
10745,0.013687
190,0.999506
9614,0.620215
4592,0.051741
3474,0.008616
1770,0.006843
8831,0.833008
12337,0.753901
8851,0.003889
6150,0.004589
9072,0.930362
6178,0.088336
1958,0.000292
4676,0.999444
7477,0.000623
6279,0.555432
8694,0.971836
5463,0.997929
10307,0.510913
11890,0.017546
1078,0.004233
9207,0.998183
722,0.003244
7337,0.020713
9761,0.566119
4823,0.999505
10078,0.999801
2768,0.998362
8668,0.999997
11066,0.993526
8409,0.000413
6774,0.999596
10494,0.998126
11386,0.999583
10363,0.000208
5708,0.990795
6904,0.001610
5521,0.172660
2343,0.000034
1181,0.348016
4056,0.555338
2651,0.997051
7967,0.998714
2580,0.010033
2436,0.024376
7455,0.999296
6718,0.998596
3567,0.971094
7072,0.783553
1066,0.999906
9253,0.989379
9731,0.619481
7561,0.010418
8480,0.001023
12144,0.000292
11081,0.966795
5487,0.999152
3482,0.968002
10839,0.003411
11026,0.003060
1657,0.000572
5034,0.004275
7940,0.002128
3227,0.276262
11989,0.029432
12137,0.002696
1323,0.061503
2926,0.959694
9058,0.744118
8930,0.040945
2913,0.905682
3007,0.991677
3129,0.233069
8107,0.000750
3849,0.988110
6716,0.996734
11733,0.999959
4632,0.000265
10264,0.012988
9860,0.003695
4675,0.999863
11421,0.006738
5209,0.029531
5452,0.001279
8358,0.843013
11027,0.964148
5679,0.000144
10319,0.212753
1206,0.042311
6962,0.617778
6041,0.996982
7306,0.033399
5651,0.986437
3367,0.999997
9932,0.900384
8544,0.843962
2142,0.163703
1792,0.007759
5682,0.002027
3961,0.981825
2824,0.986366
5133,0.005154
10411,0.006563
9537,0.975254
1921,0.034609
10457,0.009054
1586,0.001825
8179,0.071979
1647,0.990741
111,0.742045
8022,0.017423
6051,0.954862
7512,0.020772
4825,0.985171
6118,0.785790
3184,0.989942
12204,0.004806
1786,0.721640
5690,0.949014
9931,0.992599
3594,0.015263
1245,0.345103
5798,0.992952
10981,0.135890
3189,0.999279
8739,0.947146
10523,0.996095
7105,0.248349
11339,0.651387
11899,0.005549
2102,0.910733
7491,0.044434
11813,0.004700
5742,0.883713
7302,0.000153
1189,0.818555
10632,0.997943
8907,0.934346
6134,0.998515
11186,0.115202
6102,0.028503
6218,0.913721
4968,0.000142
7274,0.904963
8734,0.000220
6038,0.999973
11446,0.000107
12393,0.772474
5740,0.999985
5691,0.996910
6060,0.027446
2660,0.003543
7368,0.965533
6122,0.006248
10860,0.000540
4444,0.000603
1807,0.980699
7191,0.000544
2909,0.033090
5393,0.809911
10224,0.002958
